datetime,height_m,type
2028-10-09 14:44:00,4.45,HW
2028-10-09 21:02:00,1.14,LW
2028-10-10 03:01:00,4.35,HW
2028-10-10 09:27:00,1.15,LW
2028-10-10 15:28:00,4.31,HW
2028-10-10 21:46:00,1.31,LW
2028-10-11 03:50:00,4.20,HW
2028-10-11 10:19:00,1.26,LW
2028-10-11 16:31:00,4.15,HW
2028-10-11 22:46:00,1.49,LW
2028-10-12 04:57:00,4.04,HW
2028-10-12 11:33:00,1.35,LW
2028-10-12 17:53:00,4.04,HW
2028-10-13 00:08:00,1.61,LW
2028-10-13 06:23:00,3.97,HW
2028-10-13 13:13:00,1.28,LW
2028-10-13 19:24:00,4.12,HW
2028-10-14 01:46:00,1.52,LW
2028-10-14 07:54:00,4.13,HW
2028-10-14 14:35:00,1.02,LW
2028-10-14 20:44:00,4.37,HW
2028-10-15 03:00:00,1.27,LW
2028-10-15 09:02:00,4.41,HW
2028-10-15 15:39:00,0.74,LW
2028-10-15 21:48:00,4.62,HW
2028-10-16 03:57:00,1.04,LW
2028-10-16 09:56:00,4.66,HW
2028-10-16 16:34:00,0.54,LW
2028-10-16 22:41:00,4.80,HW
2028-10-17 04:44:00,0.87,LW
2028-10-17 10:43:00,4.84,HW
2028-10-17 17:21:00,0.43,LW
2028-10-17 23:27:00,4.89,HW
2028-10-18 05:29:00,0.75,LW
2028-10-18 11:28:00,4.97,HW
2028-10-18 18:05:00,0.40,LW
2028-10-19 00:10:00,4.92,HW
2028-10-19 06:13:00,0.67,LW
2028-10-19 12:14:00,5.03,HW
2028-10-19 18:47:00,0.45,LW
2028-10-20 00:52:00,4.90,HW
2028-10-20 06:57:00,0.65,LW
2028-10-20 13:03:00,5.02,HW
2028-10-20 19:28:00,0.58,LW
2028-10-21 01:32:00,4.83,HW
2028-10-21 07:41:00,0.69,LW
2028-10-21 13:52:00,4.93,HW
2028-10-21 20:07:00,0.78,LW
2028-10-22 02:11:00,4.72,HW
2028-10-22 08:23:00,0.79,LW
2028-10-22 14:38:00,4.76,HW
2028-10-22 20:44:00,1.02,LW
2028-10-23 02:49:00,4.56,HW
2028-10-23 09:06:00,0.94,LW
2028-10-23 15:24:00,4.54,HW
2028-10-23 21:23:00,1.27,LW
2028-10-24 03:30:00,4.37,HW
2028-10-24 09:54:00,1.11,LW
2028-10-24 16:15:00,4.28,HW
2028-10-24 22:11:00,1.52,LW
2028-10-25 04:20:00,4.15,HW
2028-10-25 10:58:00,1.28,LW
2028-10-25 17:18:00,4.03,HW
2028-10-25 23:16:00,1.74,LW
2028-10-26 05:29:00,3.95,HW
2028-10-26 12:19:00,1.37,LW
2028-10-26 18:39:00,3.92,HW
2028-10-27 00:43:00,1.83,LW
2028-10-27 06:57:00,3.90,HW
2028-10-27 13:38:00,1.33,LW
2028-10-27 19:56:00,3.98,HW
2028-10-28 02:04:00,1.73,LW
2028-10-28 08:06:00,4.02,HW
2028-10-28 14:45:00,1.20,LW
2028-10-28 21:00:00,4.15,HW
2028-10-29 03:04:00,1.54,LW
2028-10-29 09:03:00,4.19,HW
2028-10-29 15:38:00,1.07,LW
2028-10-29 21:50:00,4.32,HW
2028-10-30 03:51:00,1.35,LW
2028-10-30 09:49:00,4.36,HW
2028-10-30 16:20:00,0.97,LW
2028-10-30 22:29:00,4.45,HW
2028-10-31 04:30:00,1.20,LW
2028-10-31 10:28:00,4.49,HW
2028-10-31 16:55:00,0.91,LW
2028-10-31 23:01:00,4.54,HW
2028-11-01 05:05:00,1.08,LW
2028-11-01 11:02:00,4.59,HW
2028-11-01 17:27:00,0.88,LW
2028-11-01 23:30:00,4.62,HW
2028-11-02 05:38:00,0.98,LW
2028-11-02 11:35:00,4.67,HW
2028-11-02 17:58:00,0.86,LW
2028-11-03 00:00:00,4.68,HW
2028-11-03 06:12:00,0.91,LW
2028-11-03 12:10:00,4.71,HW
2028-11-03 18:29:00,0.87,LW
2028-11-04 00:32:00,4.71,HW
2028-11-04 06:46:00,0.88,LW
2028-11-04 12:45:00,4.71,HW
2028-11-04 19:01:00,0.89,LW
2028-11-05 01:05:00,4.69,HW
2028-11-05 07:21:00,0.87,LW
2028-11-05 13:22:00,4.66,HW
2028-11-05 19:34:00,0.94,LW
2028-11-06 01:39:00,4.62,HW
2028-11-06 07:58:00,0.90,LW
2028-11-06 14:00:00,4.58,HW
2028-11-06 20:09:00,1.02,LW
2028-11-07 02:12:00,4.52,HW
2028-11-07 08:37:00,0.95,LW
2028-11-07 14:40:00,4.47,HW
2028-11-07 20:48:00,1.14,LW
2028-11-08 02:51:00,4.41,HW
2028-11-08 09:21:00,1.02,LW
2028-11-08 15:29:00,4.35,HW
2028-11-08 21:35:00,1.28,LW
2028-11-09 03:41:00,4.29,HW
2028-11-09 10:16:00,1.09,LW
2028-11-09 16:29:00,4.24,HW
2028-11-09 22:33:00,1.42,LW
2028-11-10 04:42:00,4.18,HW
2028-11-10 11:26:00,1.14,LW
2028-11-10 17:41:00,4.17,HW
2028-11-10 23:44:00,1.51,LW
2028-11-11 05:58:00,4.13,HW
2028-11-11 12:50:00,1.09,LW
2028-11-11 19:01:00,4.22,HW
2028-11-12 01:11:00,1.48,LW
2028-11-12 07:20:00,4.22,HW
2028-11-12 14:06:00,0.94,LW
2028-11-12 20:15:00,4.37,HW
2028-11-13 02:26:00,1.32,LW
2028-11-13 08:29:00,4.40,HW
2028-11-13 15:10:00,0.78,LW
2028-11-13 21:19:00,4.53,HW
2028-11-14 03:26:00,1.13,LW
2028-11-14 09:27:00,4.58,HW
2028-11-14 16:06:00,0.67,LW
2028-11-14 22:13:00,4.65,HW
2028-11-15 04:18:00,0.97,LW
2028-11-15 10:20:00,4.72,HW
2028-11-15 16:55:00,0.64,LW
2028-11-15 23:01:00,4.72,HW
2028-11-16 05:06:00,0.84,LW
2028-11-16 11:10:00,4.82,HW
2028-11-16 17:40:00,0.64,LW
2028-11-16 23:45:00,4.76,HW
2028-11-17 05:53:00,0.74,LW
2028-11-17 12:00:00,4.88,HW
2028-11-17 18:23:00,0.70,LW
2028-11-18 00:27:00,4.78,HW
2028-11-18 06:41:00,0.68,LW
2028-11-18 12:50:00,4.87,HW
2028-11-18 19:05:00,0.79,LW
2028-11-19 01:08:00,4.75,HW
2028-11-19 07:28:00,0.69,LW
2028-11-19 13:38:00,4.80,HW
2028-11-19 19:46:00,0.93,LW
2028-11-20 01:48:00,4.68,HW
2028-11-20 08:13:00,0.76,LW
2028-11-20 14:23:00,4.67,HW
2028-11-20 20:24:00,1.10,LW
2028-11-21 02:27:00,4.57,HW
2028-11-21 08:56:00,0.87,LW
2028-11-21 15:07:00,4.49,HW
2028-11-21 21:02:00,1.27,LW
2028-11-22 03:07:00,4.44,HW
2028-11-22 09:40:00,0.99,LW
2028-11-22 15:52:00,4.29,HW
2028-11-22 21:44:00,1.43,LW
2028-11-23 03:50:00,4.28,HW
2028-11-23 10:30:00,1.12,LW
2028-11-23 16:42:00,4.10,HW
2028-11-23 22:33:00,1.59,LW
2028-11-24 04:42:00,4.11,HW
2028-11-24 11:29:00,1.24,LW
2028-11-24 17:45:00,3.95,HW
2028-11-24 23:34:00,1.72,LW
2028-11-25 05:49:00,3.97,HW
2028-11-25 12:37:00,1.31,LW
2028-11-25 18:57:00,3.91,HW
2028-11-26 00:53:00,1.76,LW
2028-11-26 07:07:00,3.94,HW
2028-11-26 13:43:00,1.30,LW
2028-11-26 20:00:00,3.98,HW
2028-11-27 02:06:00,1.67,LW
2028-11-27 08:09:00,4.03,HW
2028-11-27 14:39:00,1.23,LW
2028-11-27 20:54:00,4.11,HW
2028-11-28 03:02:00,1.50,LW
2028-11-28 09:02:00,4.16,HW
2028-11-28 15:28:00,1.15,LW
2028-11-28 21:40:00,4.26,HW
2028-11-29 03:49:00,1.33,LW
2028-11-29 09:48:00,4.29,HW
2028-11-29 16:12:00,1.08,LW
2028-11-29 22:21:00,4.39,HW
2028-11-30 04:32:00,1.17,LW
2028-11-30 10:30:00,4.40,HW
2028-11-30 16:52:00,1.03,LW
2028-11-30 22:58:00,4.49,HW
2028-12-01 05:12:00,1.05,LW
2028-12-01 11:09:00,4.49,HW
2028-12-01 17:30:00,0.99,LW
2028-12-01 23:33:00,4.56,HW
2028-12-02 05:51:00,0.94,LW
2028-12-02 11:47:00,4.57,HW
2028-12-02 18:06:00,0.96,LW
2028-12-03 00:08:00,4.63,HW
2028-12-03 06:30:00,0.86,LW
2028-12-03 12:28:00,4.62,HW
2028-12-03 18:42:00,0.94,LW
2028-12-04 00:45:00,4.66,HW
2028-12-04 07:09:00,0.79,LW
2028-12-04 13:10:00,4.65,HW
2028-12-04 19:19:00,0.93,LW
2028-12-05 01:24:00,4.66,HW
2028-12-05 07:50:00,0.75,LW
2028-12-05 13:55:00,4.63,HW
2028-12-05 19:58:00,0.95,LW
2028-12-06 02:04:00,4.62,HW
2028-12-06 08:34:00,0.75,LW
2028-12-06 14:41:00,4.58,HW
2028-12-06 20:41:00,1.02,LW
2028-12-07 02:46:00,4.55,HW
2028-12-07 09:21:00,0.78,LW
2028-12-07 15:30:00,4.49,HW
2028-12-07 21:28:00,1.13,LW
2028-12-08 03:33:00,4.47,HW
2028-12-08 10:13:00,0.83,LW
2028-12-08 16:23:00,4.39,HW
2028-12-08 22:19:00,1.24,LW
2028-12-09 04:27:00,4.39,HW
2028-12-09 11:12:00,0.88,LW
2028-12-09 17:23:00,4.30,HW
2028-12-09 23:18:00,1.34,LW
2028-12-10 05:30:00,4.32,HW
2028-12-10 12:21:00,0.92,LW
2028-12-10 18:31:00,4.25,HW
2028-12-11 00:29:00,1.39,LW
2028-12-11 06:43:00,4.29,HW
2028-12-11 13:33:00,0.93,LW
2028-12-11 19:42:00,4.27,HW
2028-12-12 01:48:00,1.35,LW
2028-12-12 07:56:00,4.33,HW
2028-12-12 14:39:00,0.91,LW
2028-12-12 20:48:00,4.33,HW
2028-12-13 02:55:00,1.24,LW
2028-12-13 09:01:00,4.41,HW
2028-12-13 15:38:00,0.90,LW
2028-12-13 21:48:00,4.42,HW
2028-12-14 03:55:00,1.09,LW
2028-12-14 10:03:00,4.50,HW
2028-12-14 16:32:00,0.89,LW
2028-12-14 22:41:00,4.50,HW
2028-12-15 04:50:00,0.94,LW
2028-12-15 11:01:00,4.59,HW
2028-12-15 17:21:00,0.89,LW
2028-12-15 23:29:00,4.58,HW
2028-12-16 05:43:00,0.80,LW
2028-12-16 11:54:00,4.67,HW
2028-12-16 18:06:00,0.90,LW
2028-12-17 00:11:00,4.64,HW
2028-12-17 06:32:00,0.69,LW
2028-12-17 12:42:00,4.70,HW
2028-12-17 18:49:00,0.91,LW
2028-12-18 00:50:00,4.68,HW
2028-12-18 07:19:00,0.65,LW
2028-12-18 13:26:00,4.68,HW
2028-12-18 19:28:00,0.96,LW
2028-12-19 01:29:00,4.67,HW
2028-12-19 08:03:00,0.67,LW
2028-12-19 14:07:00,4.60,HW
2028-12-19 20:06:00,1.03,LW
2028-12-20 02:06:00,4.63,HW
2028-12-20 08:42:00,0.74,LW
2028-12-20 14:46:00,4.49,HW
2028-12-20 20:41:00,1.11,LW
2028-12-21 02:44:00,4.56,HW
2028-12-21 09:19:00,0.83,LW
2028-12-21 15:24:00,4.37,HW
2028-12-21 21:16:00,1.21,LW
2028-12-22 03:22:00,4.46,HW
2028-12-22 09:56:00,0.92,LW
2028-12-22 16:04:00,4.22,HW
2028-12-22 21:55:00,1.32,LW
2028-12-23 04:02:00,4.33,HW
2028-12-23 10:36:00,1.04,LW
2028-12-23 16:46:00,4.07,HW
2028-12-23 22:38:00,1.45,LW
2028-12-24 04:46:00,4.17,HW
2028-12-24 11:24:00,1.18,LW
2028-12-24 17:36:00,3.94,HW
2028-12-24 23:29:00,1.59,LW
2028-12-25 05:38:00,4.01,HW
2028-12-25 12:22:00,1.30,LW
2028-12-25 18:39:00,3.86,HW
2028-12-26 00:33:00,1.66,LW
2028-12-26 06:47:00,3.91,HW
2028-12-26 13:29:00,1.35,LW
2028-12-26 19:49:00,3.88,HW
2028-12-27 01:54:00,1.62,LW
2028-12-27 08:03:00,3.93,HW
2028-12-27 14:33:00,1.32,LW
2028-12-27 20:50:00,4.00,HW
2028-12-28 03:02:00,1.46,LW
2028-12-28 09:04:00,4.04,HW
2028-12-28 15:29:00,1.24,LW
2028-12-28 21:42:00,4.16,HW
2028-12-29 03:58:00,1.26,LW
2028-12-29 09:58:00,4.18,HW
2028-12-29 16:21:00,1.15,LW
2028-12-29 22:29:00,4.31,HW
2028-12-30 04:48:00,1.08,LW
2028-12-30 10:46:00,4.32,HW
2028-12-30 17:07:00,1.07,LW
2028-12-30 23:11:00,4.44,HW
2028-12-31 05:34:00,0.92,LW
2028-12-31 11:31:00,4.46,HW
2028-12-31 17:49:00,0.98,LW
2028-12-31 23:51:00,4.56,HW
2029-01-01 06:18:00,0.77,LW
2029-01-01 12:16:00,4.59,HW
2029-01-01 18:29:00,0.89,LW
2029-01-02 00:30:00,4.67,HW
2029-01-02 07:01:00,0.63,LW
2029-01-02 13:01:00,4.69,HW
2029-01-02 19:09:00,0.82,LW
2029-01-03 01:11:00,4.74,HW
2029-01-03 07:45:00,0.52,LW
2029-01-03 13:48:00,4.74,HW
2029-01-03 19:49:00,0.79,LW
2029-01-04 01:53:00,4.77,HW
2029-01-04 08:28:00,0.48,LW
2029-01-04 14:35:00,4.72,HW
2029-01-04 20:31:00,0.82,LW
2029-01-05 02:35:00,4.75,HW
2029-01-05 09:13:00,0.49,LW
2029-01-05 15:21:00,4.64,HW
2029-01-05 21:14:00,0.89,LW
2029-01-06 03:19:00,4.69,HW
2029-01-06 09:59:00,0.57,LW
2029-01-06 16:07:00,4.52,HW
2029-01-06 21:59:00,1.00,LW
2029-01-07 04:07:00,4.60,HW
2029-01-07 10:49:00,0.69,LW
2029-01-07 16:58:00,4.37,HW
2029-01-07 22:49:00,1.13,LW
2029-01-08 05:01:00,4.47,HW
2029-01-08 11:46:00,0.84,LW
2029-01-08 17:56:00,4.23,HW
2029-01-08 23:48:00,1.27,LW
2029-01-09 06:08:00,4.32,HW
2029-01-09 12:56:00,0.99,LW
2029-01-09 19:06:00,4.13,HW
2029-01-10 01:09:00,1.36,LW
2029-01-10 07:26:00,4.21,HW
2029-01-10 14:07:00,1.10,LW
2029-01-10 20:18:00,4.11,HW
2029-01-11 02:30:00,1.32,LW
2029-01-11 08:43:00,4.20,HW
2029-01-11 15:15:00,1.14,LW
2029-01-11 21:28:00,4.18,HW
2029-01-12 03:42:00,1.17,LW
2029-01-12 09:58:00,4.27,HW
2029-01-12 16:18:00,1.12,LW
2029-01-12 22:29:00,4.31,HW
2029-01-13 04:48:00,0.98,LW
2029-01-13 11:02:00,4.40,HW
2029-01-13 17:11:00,1.06,LW
2029-01-13 23:20:00,4.44,HW
2029-01-14 05:42:00,0.79,LW
2029-01-14 11:53:00,4.51,HW
2029-01-14 17:55:00,0.99,LW
2029-01-15 00:01:00,4.55,HW
2029-01-15 06:28:00,0.65,LW
2029-01-15 12:35:00,4.57,HW
2029-01-15 18:34:00,0.93,LW
2029-01-16 00:36:00,4.63,HW
2029-01-16 07:09:00,0.59,LW
2029-01-16 13:12:00,4.59,HW
2029-01-16 19:10:00,0.89,LW
2029-01-17 01:10:00,4.68,HW
2029-01-17 07:46:00,0.58,LW
2029-01-17 13:46:00,4.57,HW
2029-01-17 19:44:00,0.88,LW
2029-01-18 01:45:00,4.70,HW
2029-01-18 08:20:00,0.61,LW
2029-01-18 14:20:00,4.53,HW
2029-01-18 20:17:00,0.91,LW
2029-01-19 02:20:00,4.68,HW
2029-01-19 08:50:00,0.67,LW
2029-01-19 14:54:00,4.47,HW
2029-01-19 20:47:00,0.97,LW
2029-01-20 02:54:00,4.61,HW
2029-01-20 09:19:00,0.75,LW
2029-01-20 15:27:00,4.36,HW
2029-01-20 21:19:00,1.05,LW
2029-01-21 03:27:00,4.50,HW
2029-01-21 09:51:00,0.87,LW
2029-01-21 16:01:00,4.22,HW
2029-01-21 21:54:00,1.18,LW
2029-01-22 04:02:00,4.34,HW
2029-01-22 10:27:00,1.02,LW
2029-01-22 16:37:00,4.07,HW
2029-01-22 22:34:00,1.32,LW
2029-01-23 04:43:00,4.16,HW
2029-01-23 11:12:00,1.20,LW
2029-01-23 17:21:00,3.92,HW
2029-01-23 23:25:00,1.48,LW
2029-01-24 05:36:00,3.96,HW
2029-01-24 12:11:00,1.37,LW
2029-01-24 18:20:00,3.79,HW
2029-01-25 00:34:00,1.58,LW
2029-01-25 06:47:00,3.81,HW
2029-01-25 13:29:00,1.45,LW
2029-01-25 19:47:00,3.78,HW
2029-01-26 02:08:00,1.53,LW
2029-01-26 08:16:00,3.83,HW
2029-01-26 14:47:00,1.39,LW
2029-01-26 21:04:00,3.94,HW
2029-01-27 03:25:00,1.31,LW
2029-01-27 09:28:00,4.00,HW
2029-01-27 15:53:00,1.24,LW
2029-01-27 22:03:00,4.16,HW
2029-01-28 04:26:00,1.06,LW
2029-01-28 10:28:00,4.22,HW
2029-01-28 16:47:00,1.08,LW
2029-01-28 22:52:00,4.36,HW
2029-01-29 05:18:00,0.82,LW
2029-01-29 11:19:00,4.43,HW
2029-01-29 17:33:00,0.93,LW
2029-01-29 23:35:00,4.54,HW
2029-01-30 06:05:00,0.61,LW
2029-01-30 12:06:00,4.62,HW
2029-01-30 18:15:00,0.79,LW
2029-01-31 00:15:00,4.70,HW
2029-01-31 06:49:00,0.43,LW
2029-01-31 12:51:00,4.76,HW
2029-01-31 18:55:00,0.68,LW
2029-02-01 00:55:00,4.83,HW
2029-02-01 07:32:00,0.30,LW
2029-02-01 13:36:00,4.84,HW
2029-02-01 19:35:00,0.61,LW
2029-02-02 01:37:00,4.91,HW
2029-02-02 08:14:00,0.25,LW
2029-02-02 14:21:00,4.83,HW
2029-02-02 20:15:00,0.61,LW
2029-02-03 02:19:00,4.91,HW
2029-02-03 08:55:00,0.29,LW
2029-02-03 15:04:00,4.74,HW
2029-02-03 20:55:00,0.68,LW
2029-02-04 03:02:00,4.85,HW
2029-02-04 09:37:00,0.42,LW
2029-02-04 15:45:00,4.59,HW
2029-02-04 21:36:00,0.80,LW
2029-02-05 03:46:00,4.73,HW
2029-02-05 10:20:00,0.62,LW
2029-02-05 16:29:00,4.40,HW
2029-02-05 22:22:00,0.97,LW
2029-02-06 04:38:00,4.53,HW
2029-02-06 11:11:00,0.87,LW
2029-02-06 17:21:00,4.19,HW
2029-02-06 23:17:00,1.17,LW
2029-02-07 05:43:00,4.28,HW
2029-02-07 12:19:00,1.14,LW
2029-02-07 18:31:00,4.00,HW
2029-02-08 00:41:00,1.34,LW
2029-02-08 07:07:00,4.06,HW
2029-02-08 13:40:00,1.31,LW
2029-02-08 19:53:00,3.93,HW
2029-02-09 02:14:00,1.33,LW
2029-02-09 08:35:00,4.02,HW
2029-02-09 14:59:00,1.34,LW
2029-02-09 21:12:00,4.02,HW
2029-02-10 03:41:00,1.15,LW
2029-02-10 09:58:00,4.16,HW
2029-02-10 16:10:00,1.25,LW
2029-02-10 22:20:00,4.21,HW
2029-02-11 04:50:00,0.91,LW
2029-02-11 11:01:00,4.34,HW
2029-02-11 17:03:00,1.12,LW
2029-02-11 23:11:00,4.38,HW
2029-02-12 05:39:00,0.72,LW
2029-02-12 11:48:00,4.46,HW
2029-02-12 17:42:00,0.99,LW
2029-02-12 23:50:00,4.51,HW
2029-02-13 06:18:00,0.61,LW
2029-02-13 12:25:00,4.52,HW
2029-02-13 18:15:00,0.89,LW
2029-02-14 00:20:00,4.61,HW
2029-02-14 06:51:00,0.55,LW
2029-02-14 12:54:00,4.55,HW
2029-02-14 18:48:00,0.80,LW
2029-02-15 00:48:00,4.69,HW
2029-02-15 07:22:00,0.53,LW
2029-02-15 13:21:00,4.58,HW
2029-02-15 19:20:00,0.75,LW
2029-02-16 01:20:00,4.75,HW
2029-02-16 07:50:00,0.55,LW
2029-02-16 13:51:00,4.59,HW
2029-02-16 19:50:00,0.75,LW
2029-02-17 01:54:00,4.75,HW
2029-02-17 08:17:00,0.59,LW
2029-02-17 14:23:00,4.55,HW
2029-02-17 20:19:00,0.79,LW
2029-02-18 02:26:00,4.68,HW
2029-02-18 08:44:00,0.67,LW
2029-02-18 14:53:00,4.46,HW
2029-02-18 20:48:00,0.87,LW
2029-02-19 02:56:00,4.56,HW
2029-02-19 09:12:00,0.79,LW
2029-02-19 15:22:00,4.33,HW
2029-02-19 21:19:00,0.98,LW
2029-02-20 03:25:00,4.41,HW
2029-02-20 09:44:00,0.94,LW
2029-02-20 15:52:00,4.18,HW
2029-02-20 21:54:00,1.11,LW
2029-02-21 04:02:00,4.23,HW
2029-02-21 10:21:00,1.13,LW
2029-02-21 16:31:00,4.02,HW
2029-02-21 22:38:00,1.28,LW
2029-02-22 04:52:00,4.02,HW
2029-02-22 11:14:00,1.34,LW
2029-02-22 17:26:00,3.83,HW
2029-02-22 23:42:00,1.44,LW
2029-02-23 05:59:00,3.81,HW
2029-02-23 12:30:00,1.50,LW
2029-02-23 18:43:00,3.71,HW
2029-02-24 01:20:00,1.49,LW
2029-02-24 07:32:00,3.75,HW
2029-02-24 14:06:00,1.48,LW
2029-02-24 20:24:00,3.81,HW
2029-02-25 02:53:00,1.28,LW
2029-02-25 09:01:00,3.95,HW
2029-02-25 15:25:00,1.28,LW
2029-02-25 21:35:00,4.08,HW
2029-02-26 04:01:00,0.97,LW
2029-02-26 10:09:00,4.24,HW
2029-02-26 16:25:00,1.05,LW
2029-02-26 22:29:00,4.34,HW
2029-02-27 04:57:00,0.69,LW
2029-02-27 11:03:00,4.50,HW
2029-02-27 17:12:00,0.85,LW
2029-02-27 23:14:00,4.57,HW
2029-02-28 05:45:00,0.46,LW
2029-02-28 11:50:00,4.70,HW
2029-02-28 17:55:00,0.68,LW
2029-02-28 23:55:00,4.75,HW
2029-03-01 06:29:00,0.28,LW
2029-03-01 12:34:00,4.83,HW
2029-03-01 18:35:00,0.56,LW
2029-03-02 00:36:00,4.90,HW
2029-03-02 07:11:00,0.17,LW
2029-03-02 13:18:00,4.90,HW
2029-03-02 19:16:00,0.49,LW
2029-03-03 01:19:00,4.99,HW
2029-03-03 07:52:00,0.16,LW
2029-03-03 14:01:00,4.88,HW
2029-03-03 19:56:00,0.48,LW
2029-03-04 02:02:00,5.00,HW
2029-03-04 08:32:00,0.25,LW
2029-03-04 14:42:00,4.78,HW
2029-03-04 20:36:00,0.55,LW
2029-03-05 02:46:00,4.92,HW
2029-03-05 09:11:00,0.43,LW
2029-03-05 15:21:00,4.62,HW
2029-03-05 21:16:00,0.68,LW
2029-03-06 03:31:00,4.75,HW
2029-03-06 09:52:00,0.69,LW
2029-03-06 16:01:00,4.42,HW
2029-03-06 22:01:00,0.85,LW
2029-03-07 04:23:00,4.50,HW
2029-03-07 10:41:00,0.99,LW
2029-03-07 16:51:00,4.18,HW
2029-03-07 22:58:00,1.08,LW
2029-03-08 05:29:00,4.20,HW
2029-03-08 11:49:00,1.30,LW
2029-03-08 18:02:00,3.94,HW
2029-03-09 00:27:00,1.27,LW
2029-03-09 06:54:00,3.98,HW
2029-03-09 13:17:00,1.48,LW
2029-03-09 19:30:00,3.86,HW
2029-03-10 02:03:00,1.25,LW
2029-03-10 08:27:00,3.98,HW
2029-03-10 14:43:00,1.45,LW
2029-03-10 20:52:00,3.97,HW
2029-03-11 03:32:00,1.05,LW
2029-03-11 09:48:00,4.16,HW
2029-03-11 15:55:00,1.28,LW
2029-03-11 22:00:00,4.18,HW
2029-03-12 04:37:00,0.82,LW
2029-03-12 10:46:00,4.35,HW
2029-03-12 16:44:00,1.11,LW
2029-03-12 22:51:00,4.36,HW
2029-03-13 05:22:00,0.69,LW
2029-03-13 11:30:00,4.46,HW
2029-03-13 17:20:00,0.98,LW
2029-03-13 23:28:00,4.48,HW
2029-03-14 05:55:00,0.62,LW
2029-03-14 12:03:00,4.50,HW
2029-03-14 17:51:00,0.86,LW
2029-03-14 23:56:00,4.58,HW
2029-03-15 06:24:00,0.59,LW
2029-03-15 12:28:00,4.54,HW
2029-03-15 18:22:00,0.76,LW
2029-03-16 00:23:00,4.68,HW
2029-03-16 06:50:00,0.57,LW
2029-03-16 12:52:00,4.60,HW
2029-03-16 18:53:00,0.70,LW
2029-03-17 00:55:00,4.74,HW
2029-03-17 07:17:00,0.57,LW
2029-03-17 13:21:00,4.64,HW
2029-03-17 19:24:00,0.68,LW
2029-03-18 01:28:00,4.74,HW
2029-03-18 07:45:00,0.61,LW
2029-03-18 13:52:00,4.61,HW
2029-03-18 19:53:00,0.72,LW
2029-03-19 02:01:00,4.66,HW
2029-03-19 08:12:00,0.69,LW
2029-03-19 14:22:00,4.51,HW
2029-03-19 20:22:00,0.78,LW
2029-03-20 02:30:00,4.53,HW
2029-03-20 08:40:00,0.81,LW
2029-03-20 14:48:00,4.38,HW
2029-03-20 20:52:00,0.88,LW
2029-03-21 02:58:00,4.39,HW
2029-03-21 09:10:00,0.95,LW
2029-03-21 15:15:00,4.25,HW
2029-03-21 21:26:00,0.98,LW
2029-03-22 03:32:00,4.24,HW
2029-03-22 09:47:00,1.11,LW
2029-03-22 15:54:00,4.10,HW
2029-03-22 22:10:00,1.12,LW
2029-03-23 04:22:00,4.06,HW
2029-03-23 10:38:00,1.31,LW
2029-03-23 16:50:00,3.92,HW
2029-03-23 23:12:00,1.28,LW
2029-03-24 05:31:00,3.87,HW
2029-03-24 11:51:00,1.49,LW
2029-03-24 18:05:00,3.77,HW
2029-03-25 00:46:00,1.34,LW
2029-03-25 07:02:00,3.82,HW
2029-03-25 13:29:00,1.49,LW
2029-03-25 19:44:00,3.83,HW
2029-03-26 02:21:00,1.15,LW
2029-03-26 08:33:00,4.02,HW
2029-03-26 14:54:00,1.27,LW
2029-03-26 21:02:00,4.09,HW
2029-03-27 03:32:00,0.85,LW
2029-03-27 09:44:00,4.33,HW
2029-03-27 15:56:00,1.01,LW
2029-03-27 21:59:00,4.37,HW
2029-03-28 04:29:00,0.57,LW
2029-03-28 10:39:00,4.58,HW
2029-03-28 16:45:00,0.80,LW
2029-03-28 22:47:00,4.61,HW
2029-03-29 05:18:00,0.38,LW
2029-03-29 11:26:00,4.75,HW
2029-03-29 17:29:00,0.64,LW
2029-03-29 23:30:00,4.79,HW
2029-03-30 06:03:00,0.25,LW
2029-03-30 12:11:00,4.85,HW
2029-03-30 18:12:00,0.52,LW
2029-03-31 00:14:00,4.93,HW
2029-03-31 06:46:00,0.20,LW
2029-03-31 12:54:00,4.89,HW
2029-03-31 18:55:00,0.45,LW
2029-04-01 01:00:00,5.00,HW
2029-04-01 07:28:00,0.23,LW
2029-04-01 13:37:00,4.87,HW
2029-04-01 19:37:00,0.44,LW
2029-04-02 01:48:00,4.99,HW
2029-04-02 08:08:00,0.36,LW
2029-04-02 14:19:00,4.78,HW
2029-04-02 20:19:00,0.50,LW
2029-04-03 02:36:00,4.90,HW
2029-04-03 08:48:00,0.57,LW
2029-04-03 14:58:00,4.64,HW
2029-04-03 21:02:00,0.61,LW
2029-04-04 03:23:00,4.71,HW
2029-04-04 09:29:00,0.84,LW
2029-04-04 15:39:00,4.44,HW
2029-04-04 21:49:00,0.78,LW
2029-04-05 04:15:00,4.45,HW
2029-04-05 10:17:00,1.13,LW
2029-04-05 16:29:00,4.21,HW
2029-04-05 22:49:00,0.99,LW
2029-04-06 05:18:00,4.17,HW
2029-04-06 11:23:00,1.41,LW
2029-04-06 17:37:00,3.98,HW
2029-04-07 00:13:00,1.15,LW
2029-04-07 06:38:00,3.98,HW
2029-04-07 12:50:00,1.56,LW
2029-04-07 19:02:00,3.89,HW
2029-04-08 01:42:00,1.14,LW
2029-04-08 08:04:00,4.00,HW
